Unnamed: 0,gender,age,internet_access,study_environment,sleep_hours,social_media_hours,math_score,reading_score,writing_score,science_score,final_exam_score,pass_fail,total_score,average
3330,Male,18,Yes,Noisy,9.9,1.3,45.3,48.4,49.9,49.8,50.4,Pass,307.4,51.23333333333333
8053,Male,18,Yes,Moderate,8.1,1.7,42.8,42.8,39.4,32.4,38.1,Fail,246.9,41.15
3584,Male,15,Yes,Quiet,7.7,2.0,54.2,63.0,55.5,44.9,53.2,Pass,357.0,59.5
9441,Male,15,Yes,Quiet,6.87,2.6,42.1,24.7,25.1,46.2,33.0,Fail,232.7,38.78333333333334
5645,Male,17,Yes,Moderate,5.37,2.0,34.1,35.6,51.0,41.7,40.6,Fail,284.8,47.46666666666667
3376,Female,17,Yes,Moderate,6.92,1.7,42.2,46.9,52.3,40.2,45.1,Fail,269.99999999999994,44.99999999999999
1256,Female,18,Yes,Noisy,7.17,1.1,40.9,45.8,25.2,35.2,37.5,Fail,261.2,43.53333333333333
6190,Female,15,Yes,Moderate,8.71,3.2,46.2,44.3,47.6,53.1,47.5,Fail,311.0,51.833333333333336
5348,Female,18,Yes,Quiet,7.92,0.0,63.9,67.1,79.4,64.1,66.8,Pass,419.2000000000001,69.86666666666667
4175,Male,16,Yes,Moderate,6.58,3.8,61.4,48.2,45.1,53.3,51.1,Pass,332.8,55.46666666666667
4910,Female,17,Yes,Moderate,8.48,1.2,64.8,55.9,70.2,47.1,60.9,Pass,388.1,64.68333333333332
1852,Female,15,Yes,Quiet,5.66,1.7,54.3,66.6,71.7,65.4,63.0,Pass,356.3,59.38333333333333
6316,Female,17,Yes,Noisy,6.13,0.6,46.5,43.1,52.0,40.7,44.8,Fail,285.1,47.51666666666667
9854,Male,17,Yes,Quiet,8.09,2.9,40.8,54.2,38.7,17.3,37.7,Fail,272.0,45.333333333333336
2105,Female,15,Yes,Quiet,7.08,0.6,54.1,52.5,56.9,65.3,57.3,Pass,332.3,55.38333333333333
133,Male,16,Yes,Moderate,7.73,3.0,47.5,59.9,35.6,34.7,43.6,Fail,288.9,48.15
5029,Male,16,No,Noisy,7.43,0.4,36.3,49.4,41.0,41.3,42.4,Fail,263.6,43.93333333333334
928,Female,17,Yes,Noisy,6.6,3.6,59.4,58.4,72.6,60.0,61.4,Pass,386.5,64.41666666666666
823,Male,18,Yes,Moderate,7.69,4.4,45.6,42.7,29.8,36.8,39.4,Fail,266.70000000000005,44.45000000000001
7576,Female,15,Yes,Quiet,7.41,3.6,53.4,67.1,67.3,65.6,64.6,Pass,406.8,67.8
1531,Female,15,Yes,Moderate,5.71,1.0,60.9,51.6,49.8,61.4,52.8,Pass,333.7,55.61666666666667
1214,Female,17,Yes,Quiet,6.41,3.9,64.9,57.7,67.5,58.3,61.6,Pass,358.50000000000006,59.75000000000001
504,Male,16,Yes,Noisy,6.41,2.7,26.6,35.3,32.7,35.3,33.1,Fail,216.79999999999995,36.133333333333326
6530,Male,17,Yes,Quiet,5.62,5.2,50.8,36.5,52.7,48.8,48.2,Fail,325.9,54.31666666666666
3072,Male,16,Yes,Moderate,5.7,1.7,51.8,45.7,50.2,70.7,55.2,Pass,310.6,51.76666666666666
9086,Female,18,Yes,Noisy,6.77,2.1,54.7,64.4,70.0,50.4,62.2,Pass,382.50000000000006,63.75000000000001
8647,Female,17,Yes,Moderate,7.31,2.7,60.3,55.9,56.7,51.5,58.3,Pass,375.2,62.53333333333333
6619,Female,17,Yes,Quiet,6.63,3.5,46.6,51.8,37.1,60.9,49.6,Fail,303.1,50.51666666666667
9273,Female,16,No,Quiet,4.7,1.6,34.9,41.4,50.4,36.8,39.3,Fail,241.2,40.2
3709,Male,16,No,Noisy,7.64,1.5,78.5,70.0,69.2,64.6,72.5,Pass,426.0,70.99999999999999
4849,Female,15,Yes,Quiet,6.9,2.4,73.0,74.1,67.2,65.8,70.0,Pass,417.1,69.51666666666667
4748,Male,15,No,Quiet,7.64,4.8,12.9,38.0,26.9,29.3,27.0,Fail,180.5,30.08333333333333
4268,Male,18,Yes,Quiet,6.03,1.7,38.5,41.0,49.8,43.0,42.5,Fail,280.3,46.71666666666667
9878,Male,15,Yes,Noisy,7.58,1.0,44.1,46.7,35.7,46.8,44.6,Fail,291.1,48.51666666666667
8905,Female,18,Yes,Quiet,8.06,3.3,39.1,21.6,41.3,39.1,35.7,Fail,265.9,44.31666666666666
4186,Female,15,Yes,Moderate,6.62,2.4,41.9,36.5,49.4,44.5,42.4,Fail,281.70000000000005,46.95000000000001
5301,Female,16,Yes,Moderate,7.17,5.2,54.3,39.2,57.8,30.9,46.1,Fail,301.70000000000005,50.28333333333334
2923,Male,16,Yes,Quiet,6.57,2.5,72.7,67.0,66.8,74.6,66.8,Pass,429.9,71.65
6588,Female,15,No,Moderate,8.4,1.9,42.7,60.3,53.8,40.9,48.7,Fail,335.30000000000007,55.88333333333335
1810,Female,15,Yes,Moderate,6.53,2.0,39.3,31.9,31.2,50.1,42.0,Fail,259.2,43.2
3486,Female,15,Yes,Quiet,8.58,4.5,45.0,50.4,35.0,47.2,44.9,Fail,278.5,46.41666666666666
7419,Male,15,Yes,Moderate,6.16,5.9,38.7,48.1,41.1,46.5,43.1,Fail,292.1,48.68333333333334
3141,Male,17,Yes,Quiet,7.94,3.2,37.6,36.0,47.8,32.0,39.3,Fail,242.5,40.41666666666666
9347,Female,16,Yes,Noisy,6.25,2.2,70.7,56.4,63.4,64.9,68.8,Pass,400.9,66.81666666666666
1324,Male,17,Yes,Noisy,5.81,0.0,41.4,55.2,41.0,37.9,45.5,Fail,296.4,49.4
4312,Female,17,Yes,Moderate,7.1,2.0,31.6,35.5,39.7,47.1,36.4,Fail,249.1,41.51666666666667
7494,Female,17,Yes,Noisy,7.56,0.1,65.8,47.7,51.1,63.6,56.0,Pass,323.5,53.91666666666666
8702,Male,16,Yes,Moderate,6.17,0.0,85.3,95.7,76.7,92.4,82.4,Pass,498.0,83.0
8691,Female,17,Yes,Moderate,8.02,1.8,52.6,49.2,37.4,42.6,44.4,Fail,297.0,49.5
9503,Male,16,Yes,Moderate,5.98,4.6,30.2,38.5,45.7,28.7,35.0,Fail,241.1,40.18333333333333
5541,Female,16,Yes,Quiet,5.56,4.0,30.1,30.4,37.8,35.6,31.0,Fail,213.8,35.63333333333333
6172,Female,15,No,Quiet,8.05,2.3,38.0,40.1,51.3,41.3,39.5,Fail,266.0,44.333333333333336
1540,Male,15,Yes,Quiet,7.31,1.0,49.4,70.4,60.6,58.7,59.6,Pass,349.50000000000006,58.25000000000001
9409,Female,16,Yes,Quiet,5.79,5.4,38.3,45.0,36.1,35.9,37.7,Fail,254.9,42.48333333333333
2681,Male,17,Yes,Moderate,7.59,4.0,56.3,60.0,50.9,61.2,60.6,Pass,347.9,57.98333333333333
9882,Male,15,Yes,Quiet,6.14,2.8,38.4,46.0,41.9,53.0,46.0,Fail,304.5,50.75
6313,Male,16,No,Moderate,7.53,3.9,38.9,49.5,56.6,61.3,50.3,Pass,322.0,53.66666666666666
1191,Male,15,Yes,Quiet,6.43,2.3,74.8,68.6,59.3,67.5,70.2,Pass,417.2,69.53333333333333
5293,Male,16,Yes,Quiet,5.53,1.4,48.0,43.9,47.5,40.0,44.7,Fail,274.3,45.71666666666667
1542,Female,16,Yes,Moderate,8.25,2.1,44.4,45.3,39.2,26.0,37.6,Fail,252.1,42.01666666666666
7056,Female,17,Yes,Quiet,7.2,1.2,55.5,51.5,49.7,49.1,54.8,Pass,324.6,54.1
2539,Male,17,No,Quiet,7.34,3.3,27.5,38.5,34.9,39.6,38.4,Fail,235.4,39.23333333333333
953,Female,18,Yes,Moderate,9.26,3.1,48.5,54.4,52.1,35.8,47.5,Fail,326.70000000000005,54.45000000000001
7241,Male,18,Yes,Quiet,7.71,2.3,55.8,61.1,54.2,56.9,57.3,Pass,350.4,58.4
6731,Male,18,Yes,Moderate,7.3,3.3,45.4,40.0,57.6,47.3,47.3,Fail,323.20000000000005,53.866666666666674
4846,Male,15,Yes,Quiet,6.73,2.6,72.7,82.7,79.1,82.0,80.4,Pass,470.3,78.38333333333333
6801,Female,16,Yes,Quiet,7.32,2.5,38.4,28.2,53.5,36.5,39.1,Fail,285.5,47.583333333333336
8010,Female,15,Yes,Moderate,7.74,3.9,25.6,34.7,37.6,32.0,29.7,Fail,224.6,37.43333333333333
4330,Male,17,No,Quiet,8.52,2.4,50.0,41.2,43.5,47.1,44.5,Fail,304.6,50.76666666666666
8924,Female,15,Yes,Moderate,7.44,1.8,34.3,45.8,40.5,45.7,39.4,Fail,259.3,43.21666666666667
5334,Male,16,Yes,Moderate,5.82,2.4,59.9,60.2,45.2,46.7,52.9,Pass,348.7,58.11666666666667
7330,Female,16,Yes,Noisy,8.52,1.6,33.5,42.3,39.3,35.0,35.0,Fail,252.8,42.13333333333333
9348,Female,15,Yes,Quiet,6.88,0.8,50.9,51.1,68.0,58.3,52.9,Pass,350.7,58.45
4729,Male,18,Yes,Moderate,7.1,4.2,57.8,59.3,49.2,50.9,53.2,Pass,309.40000000000003,51.56666666666667
6541,Female,16,Yes,Quiet,6.3,3.3,71.0,83.6,87.3,83.1,80.8,Pass,486.7000000000001,81.11666666666667
5305,Male,17,Yes,Quiet,5.91,3.1,35.5,63.0,58.2,57.8,52.6,Pass,326.20000000000005,54.366666666666674
5161,Male,17,Yes,Noisy,5.82,4.1,71.0,77.4,67.2,61.8,70.7,Pass,427.2000000000001,71.2
7860,Male,18,Yes,Quiet,8.91,2.9,25.6,30.6,37.3,23.8,29.2,Fail,223.6,37.266666666666666
2156,Female,18,Yes,Moderate,5.66,0.0,39.3,39.6,35.4,57.5,42.6,Fail,314.4,52.4
1062,Male,16,Yes,Noisy,5.61,3.4,48.9,44.4,43.4,44.9,46.7,Fail,285.8,47.63333333333333
1167,Female,15,Yes,Quiet,7.81,2.4,85.8,77.0,73.1,65.5,79.0,Pass,467.8,77.96666666666665
3636,Male,15,Yes,Noisy,8.06,3.6,39.4,37.8,49.6,37.6,40.5,Fail,263.2,43.86666666666667
7651,Female,18,Yes,Noisy,6.43,1.4,53.5,45.0,39.1,52.9,48.7,Fail,325.9,54.31666666666666
5588,Male,18,Yes,Noisy,7.39,0.0,64.5,74.8,74.9,71.9,77.4,Pass,458.2,76.36666666666666
7192,Female,15,Yes,Moderate,6.91,2.9,38.9,62.6,51.4,31.4,46.0,Fail,282.40000000000003,47.06666666666667
4491,Male,16,Yes,Quiet,6.48,0.2,64.3,71.5,58.7,58.9,64.4,Pass,390.9,65.14999999999999
7266,Male,18,Yes,Quiet,7.79,4.8,59.1,55.3,44.0,45.6,48.9,Fail,296.4,49.4
4980,Female,18,Yes,Moderate,7.81,2.5,55.1,48.8,62.9,45.3,54.7,Pass,319.0,53.16666666666666
8335,Male,18,Yes,Quiet,6.47,3.5,49.4,42.7,51.1,46.7,46.8,Fail,292.9,48.81666666666666
9952,Female,17,Yes,Quiet,7.98,3.2,47.7,52.7,46.0,37.8,46.2,Fail,291.7,48.61666666666667
4946,Male,15,Yes,Quiet,4.76,3.1,68.2,61.9,45.2,53.3,59.5,Pass,371.2000000000001,61.866666666666674
2782,Male,15,Yes,Moderate,8.41,3.2,47.2,55.0,40.9,51.4,47.3,Fail,299.2,49.86666666666667
717,Female,16,Yes,Quiet,6.51,1.0,43.7,45.8,43.0,36.8,43.1,Fail,283.4,47.23333333333333
2502,Male,17,Yes,Noisy,6.75,2.5,51.8,44.1,47.5,58.6,47.3,Fail,303.7,50.61666666666667
4360,Female,15,Yes,Noisy,8.52,0.2,40.8,36.1,45.1,40.6,40.9,Fail,267.8,44.63333333333333
4171,Male,15,Yes,Moderate,8.66,1.8,40.6,52.1,49.4,55.0,44.9,Fail,315.3,52.55
8082,Male,18,Yes,Quiet,5.99,2.7,31.9,26.7,51.5,23.8,35.8,Fail,224.1,37.35
9760,Male,15,Yes,Noisy,6.39,4.1,42.1,43.5,36.9,38.6,40.4,Fail,247.0,41.16666666666666
395,Female,15,Yes,Noisy,6.82,0.0,45.8,39.9,26.5,53.3,36.3,Fail,301.8,50.3
7186,Male,17,Yes,Quiet,7.11,1.7,49.8,42.4,45.5,30.1,46.0,Fail,277.9,46.31666666666666
9822,Female,15,Yes,Moderate,6.33,1.0,54.3,62.0,53.5,57.5,59.6,Pass,372.80000000000007,62.13333333333335
4492,Male,17,Yes,Quiet,6.09,1.2,59.6,48.8,54.6,61.0,53.9,Pass,355.4,59.23333333333333
1365,Female,15,No,Quiet,7.58,1.1,71.5,40.9,41.4,53.3,51.5,Pass,324.0,54.0
9526,Female,15,No,Noisy,7.12,4.6,49.6,44.6,44.7,49.5,45.0,Fail,282.7,47.11666666666667
8787,Female,18,No,Moderate,7.18,0.6,41.2,51.3,50.3,46.9,48.4,Fail,274.20000000000005,45.70000000000001
5917,Female,17,Yes,Moderate,7.36,3.6,18.7,31.4,15.1,17.6,24.2,Fail,183.3,30.55
4968,Male,18,Yes,Moderate,7.26,2.7,52.9,55.4,40.5,44.2,52.5,Pass,321.8,53.63333333333333
2914,Male,17,Yes,Quiet,5.38,1.1,32.7,45.8,39.3,34.7,39.3,Fail,291.8,48.63333333333333
5644,Male,17,Yes,Quiet,7.22,0.0,56.5,40.9,56.3,40.7,48.5,Fail,325.1,54.18333333333333
3766,Female,17,Yes,Quiet,7.44,3.1,39.4,56.8,50.5,37.2,46.3,Fail,301.4,50.23333333333333
3440,Male,15,Yes,Moderate,6.84,3.0,39.0,51.1,39.5,42.2,43.5,Fail,310.0,51.66666666666666
7357,Female,17,Yes,Noisy,6.09,3.5,44.0,50.3,52.4,49.1,51.8,Pass,323.69999999999993,53.94999999999999
6806,Male,16,Yes,Moderate,7.04,2.3,30.9,46.3,47.8,46.0,44.8,Fail,275.3,45.88333333333333
2143,Male,18,Yes,Noisy,5.8,1.7,53.6,48.8,54.8,38.1,49.6,Fail,319.29999999999995,53.21666666666666
5104,Female,18,Yes,Moderate,5.06,2.1,67.7,51.2,52.0,63.4,54.7,Pass,348.2,58.03333333333333
5073,Male,18,Yes,Quiet,7.03,2.6,27.9,44.5,20.2,23.8,33.0,Fail,216.1,36.01666666666667
1571,Female,16,Yes,Moderate,7.87,2.3,37.2,51.2,40.3,43.0,38.3,Fail,266.3,44.38333333333333
4079,Male,15,Yes,Quiet,9.1,3.4,51.3,38.2,52.4,40.8,47.4,Fail,303.0,50.5
1122,Male,18,No,Moderate,7.15,1.3,64.9,51.7,59.6,64.1,57.1,Pass,351.50000000000006,58.58333333333334
2786,Female,16,Yes,Moderate,6.27,3.3,48.7,62.2,60.9,57.5,58.1,Pass,359.1,59.85
2967,Male,17,No,Quiet,7.53,1.9,25.2,35.5,32.9,39.1,31.7,Fail,213.6,35.599999999999994
2504,Female,18,Yes,Quiet,7.17,3.4,63.6,51.1,50.1,52.9,55.8,Pass,324.5,54.083333333333336
5988,Male,15,Yes,Noisy,7.06,2.5,43.2,38.7,41.8,37.9,41.0,Fail,274.1,45.68333333333334
8867,Female,16,Yes,Quiet,7.34,2.1,57.9,41.3,40.7,68.1,49.2,Fail,342.29999999999995,57.04999999999999
7164,Male,15,Yes,Quiet,7.23,0.1,62.2,67.1,60.4,54.2,58.2,Pass,374.3,62.38333333333333
728,Male,16,Yes,Moderate,6.44,3.9,62.2,47.1,58.8,58.3,57.0,Pass,382.80000000000007,63.80000000000001
7587,Female,18,Yes,Quiet,7.12,1.0,26.3,35.5,44.2,26.5,34.3,Fail,236.0,39.333333333333336
7543,Male,17,Yes,Quiet,6.97,5.2,48.5,49.8,70.7,47.6,55.0,Pass,357.5,59.583333333333336
412,Female,18,Yes,Noisy,8.19,3.1,48.9,58.4,60.5,58.9,56.6,Pass,346.6,57.76666666666667
5745,Male,18,Yes,Moderate,7.24,1.7,44.2,52.7,42.2,55.5,50.7,Pass,281.8,46.96666666666667
7668,Male,17,Yes,Moderate,7.24,1.7,48.0,48.0,38.6,40.6,41.0,Fail,269.4,44.9
825,Female,15,Yes,Quiet,5.5,1.6,45.7,49.2,42.5,66.7,53.0,Pass,315.90000000000003,52.650000000000006
3267,Male,15,Yes,Moderate,6.97,2.3,40.3,39.2,38.3,28.1,33.5,Fail,239.1,39.85
3974,Female,15,Yes,Moderate,6.85,3.0,28.3,44.4,41.2,40.0,35.4,Fail,242.5,40.41666666666666
8808,Male,16,Yes,Noisy,6.27,1.4,44.7,64.3,49.7,51.3,54.7,Pass,314.1,52.35
8306,Male,15,Yes,Moderate,6.84,4.2,37.0,32.1,32.0,25.8,34.0,Fail,212.8,35.46666666666666
417,Female,15,Yes,Quiet,6.4,3.0,54.2,54.0,45.6,49.6,52.2,Pass,299.40000000000003,49.900000000000006
6748,Male,17,Yes,Quiet,7.39,3.3,35.4,43.3,43.0,47.5,41.1,Fail,273.5,45.583333333333336
8967,Female,18,Yes,Moderate,8.22,2.3,44.2,33.6,27.2,41.0,40.2,Fail,269.2,44.86666666666667
2082,Male,18,Yes,Noisy,6.4,3.9,33.2,33.2,30.1,37.4,39.2,Fail,233.2,38.86666666666667
8945,Female,15,Yes,Noisy,5.1,1.9,66.7,39.6,52.0,52.8,53.7,Pass,339.9,56.65
3373,Male,16,Yes,Moderate,6.54,2.0,33.2,59.9,57.5,48.7,51.5,Pass,331.6,55.26666666666667
5726,Male,18,Yes,Quiet,6.79,3.7,41.9,39.8,53.0,63.5,51.9,Pass,340.0,56.66666666666666
4107,Female,15,Yes,Quiet,7.19,1.9,54.1,25.1,41.9,45.9,39.7,Fail,258.9,43.15
4380,Female,17,Yes,Moderate,7.78,3.7,24.5,34.5,42.2,25.7,33.0,Fail,212.2,35.36666666666667
7723,Male,16,No,Moderate,6.1,3.1,42.9,46.1,25.8,39.0,40.0,Fail,271.20000000000005,45.20000000000001
1066,Male,16,Yes,Quiet,6.3,3.0,50.1,32.2,24.7,34.9,35.3,Fail,224.8,37.46666666666666
3913,Male,17,No,Quiet,6.63,0.0,72.6,74.2,52.2,54.0,66.9,Pass,406.2,67.7
5536,Male,15,Yes,Quiet,9.01,4.8,49.2,57.3,56.7,39.6,53.3,Pass,336.9,56.15
8002,Female,17,Yes,Quiet,6.59,3.0,51.8,55.2,55.9,57.8,55.1,Pass,360.9,60.15
5387,Male,17,Yes,Quiet,6.05,3.0,52.5,57.5,61.4,49.7,55.6,Pass,364.30000000000007,60.71666666666668
5732,Male,16,Yes,Quiet,7.52,2.0,35.6,49.8,35.1,36.7,38.0,Fail,254.3,42.38333333333333
2738,Female,18,Yes,Moderate,7.34,5.9,37.6,32.2,40.1,36.8,38.5,Fail,237.9,39.65
5052,Female,15,Yes,Quiet,7.31,1.9,46.8,40.6,58.5,52.6,45.4,Fail,279.0,46.5
4000,Female,17,Yes,Moderate,6.8,1.4,65.4,55.9,59.6,66.9,64.1,Pass,370.8,61.79999999999999
2427,Male,18,Yes,Moderate,8.13,3.2,53.8,52.6,40.9,55.3,51.7,Pass,330.20000000000005,55.03333333333334
6833,Female,18,Yes,Moderate,6.32,3.1,37.8,30.1,36.6,41.5,39.5,Fail,243.3,40.55
1687,Male,18,Yes,Quiet,7.03,2.7,35.3,51.6,38.4,38.0,45.1,Fail,269.8,44.96666666666667
851,Female,18,Yes,Quiet,8.12,1.2,46.4,47.9,43.2,63.9,50.4,Pass,302.3,50.38333333333333
6303,Male,18,Yes,Noisy,7.29,0.1,47.0,48.5,69.6,54.7,53.5,Pass,350.4,58.4
9087,Female,16,Yes,Moderate,6.58,4.2,62.8,66.9,74.9,68.8,68.2,Pass,417.5,69.58333333333333
5878,Female,18,Yes,Quiet,6.54,3.2,21.3,39.2,43.8,40.0,40.0,Fail,249.6,41.6
8527,Male,18,No,Moderate,8.06,2.1,57.1,54.2,46.1,57.9,54.2,Pass,315.2,52.53333333333333
2839,Male,16,Yes,Moderate,8.47,0.3,58.7,65.2,64.9,63.8,65.5,Pass,397.8,66.3
4611,Female,16,Yes,Moderate,6.58,1.8,50.2,61.5,50.3,55.6,54.2,Pass,323.2,53.86666666666667
9540,Male,16,Yes,Quiet,8.53,1.0,64.6,61.7,60.4,66.6,60.9,Pass,387.8,64.63333333333333
9207,Male,17,Yes,Quiet,6.61,2.4,54.7,54.6,59.0,53.1,57.8,Pass,351.29999999999995,58.54999999999999
2489,Male,17,Yes,Quiet,7.04,0.3,60.5,58.1,63.9,64.3,59.8,Pass,360.1,60.01666666666667
6905,Female,17,Yes,Quiet,7.18,5.7,74.4,69.7,59.7,54.8,61.9,Pass,391.5,65.25
7390,Male,15,Yes,Moderate,8.71,2.7,49.3,46.7,45.2,48.4,45.9,Fail,275.8,45.96666666666667
2849,Female,15,Yes,Quiet,7.65,0.8,55.6,60.3,54.1,53.0,54.7,Pass,337.4,56.23333333333333
6665,Female,15,Yes,Quiet,7.08,1.8,62.3,61.3,56.2,56.5,56.5,Pass,377.4,62.9
5881,Male,18,Yes,Quiet,5.85,3.2,55.8,48.2,46.5,54.5,50.7,Pass,300.4,50.06666666666666
4452,Male,15,Yes,Moderate,7.61,2.9,43.5,55.7,37.8,47.8,44.5,Fail,290.5,48.41666666666666
7421,Female,18,No,Moderate,6.14,3.7,37.7,28.8,20.9,53.6,33.0,Fail,244.4,40.73333333333333
6484,Male,18,Yes,Quiet,6.7,0.0,66.2,56.1,64.8,64.0,64.8,Pass,401.1,66.85000000000001
2479,Male,17,Yes,Quiet,8.78,0.0,80.6,65.2,64.9,84.6,73.5,Pass,437.4,72.89999999999999
6617,Female,17,Yes,Quiet,7.31,3.3,50.2,48.5,46.2,45.3,47.2,Fail,302.79999999999995,50.46666666666666
2141,Female,17,Yes,Quiet,6.39,2.2,39.5,42.8,59.8,45.1,43.1,Fail,290.2,48.36666666666667
5188,Male,16,Yes,Quiet,5.75,3.5,47.5,52.4,69.2,66.5,58.9,Pass,342.7,57.11666666666667
9704,Female,15,Yes,Moderate,9.67,2.6,54.2,57.0,67.9,64.1,61.0,Pass,373.7000000000001,62.28333333333334
2744,Male,18,Yes,Quiet,4.32,3.7,31.3,35.9,34.0,36.6,36.0,Fail,247.5,41.25
7253,Male,15,Yes,Moderate,4.85,4.5,56.2,52.8,45.7,30.5,48.8,Fail,289.6,48.26666666666667
3506,Female,17,Yes,Quiet,6.09,4.1,25.6,36.2,24.4,28.8,32.6,Fail,221.4,36.9
1679,Female,16,Yes,Quiet,5.96,0.0,44.4,42.3,61.2,49.6,50.8,Pass,302.79999999999995,50.46666666666666
4249,Male,16,No,Quiet,6.72,1.3,63.2,58.3,60.1,44.8,56.0,Pass,371.3,61.883333333333326
3147,Male,15,No,Moderate,5.29,3.4,49.8,40.5,40.1,25.2,39.4,Fail,256.2,42.7
8130,Female,17,Yes,Quiet,7.26,1.6,18.7,38.0,29.6,35.7,28.1,Fail,222.90000000000003,37.150000000000006
7004,Male,16,Yes,Moderate,8.33,1.3,48.6,47.5,46.9,46.7,46.2,Fail,311.5,51.91666666666666
580,Female,17,Yes,Moderate,6.57,4.2,52.5,50.8,47.1,52.0,51.8,Pass,321.79999999999995,53.633333333333326
4070,Male,18,No,Noisy,5.18,0.0,51.6,48.8,37.2,44.6,45.7,Fail,288.1,48.01666666666667
3343,Female,18,Yes,Moderate,6.64,0.3,30.7,29.6,18.1,24.0,27.3,Fail,196.0,32.666666666666664
7404,Female,18,Yes,Quiet,5.7,0.5,63.3,66.6,65.3,68.0,64.2,Pass,411.3,68.55
3672,Male,17,Yes,Quiet,8.93,0.7,46.5,62.8,54.9,53.4,54.5,Pass,343.90000000000003,57.31666666666667
559,Female,17,Yes,Quiet,7.09,3.7,37.3,41.9,49.8,39.4,42.1,Fail,274.2,45.7
5237,Female,17,Yes,Moderate,6.94,0.0,43.5,53.1,50.7,56.6,52.1,Pass,312.7,52.11666666666667
7805,Female,18,Yes,Quiet,7.96,1.9,37.2,47.3,43.0,42.9,43.2,Fail,288.3,48.05
512,Male,15,Yes,Quiet,8.33,0.6,57.8,51.3,61.9,56.3,60.0,Pass,355.3,59.21666666666667
1081,Male,15,Yes,Quiet,7.2,4.0,54.2,33.7,52.5,57.5,50.1,Pass,337.8,56.3
1664,Male,16,Yes,Quiet,6.55,0.5,77.3,47.1,55.3,54.4,62.8,Pass,354.5,59.083333333333336
9204,Female,15,Yes,Moderate,6.8,2.3,39.4,37.2,34.0,37.0,37.1,Fail,253.4,42.23333333333333
1931,Female,15,Yes,Moderate,6.35,1.9,43.9,57.9,68.8,61.7,56.0,Pass,342.5,57.083333333333336
9666,Female,16,Yes,Quiet,5.94,4.1,72.5,70.6,55.8,74.3,67.8,Pass,426.3,71.05
1150,Male,17,Yes,Moderate,8.36,1.0,36.8,54.6,44.3,57.3,46.6,Fail,323.2,53.86666666666667
2838,Male,18,Yes,Moderate,7.45,3.0,73.6,55.1,64.0,60.1,63.1,Pass,361.8,60.29999999999999
5949,Male,17,Yes,Moderate,6.04,3.3,61.5,39.9,41.2,51.1,48.9,Fail,304.1,50.68333333333334
8308,Male,15,Yes,Quiet,7.45,4.8,32.5,25.5,34.6,34.3,33.0,Fail,230.3,38.38333333333333
8932,Female,17,Yes,Quiet,8.74,4.7,59.3,44.6,48.8,25.6,45.6,Fail,279.6,46.6
9788,Female,18,Yes,Quiet,5.3,4.4,41.0,44.7,50.4,43.0,41.1,Fail,297.79999999999995,49.633333333333326
5177,Female,15,Yes,Noisy,7.75,2.5,51.0,57.3,73.6,61.7,63.7,Pass,375.5,62.58333333333332
830,Male,18,No,Quiet,6.69,2.0,11.7,27.1,17.3,17.3,18.7,Fail,176.89999999999998,29.48333333333333
8311,Female,15,Yes,Quiet,6.79,1.0,42.7,48.3,50.4,57.3,49.1,Fail,326.29999999999995,54.383333333333326
4752,Male,17,Yes,Quiet,5.02,0.2,28.7,20.7,25.3,25.6,22.8,Fail,171.70000000000002,28.61666666666667
9850,Male,17,Yes,Moderate,7.1,3.0,38.4,31.8,32.1,23.6,35.2,Fail,238.8,39.8
635,Female,15,Yes,Quiet,7.19,2.7,36.8,40.3,55.3,42.7,44.7,Fail,290.4,48.4
4465,Female,16,Yes,Noisy,6.07,2.9,17.1,46.9,39.6,36.8,34.6,Fail,231.1,38.51666666666666
6799,Male,15,Yes,Moderate,6.37,3.6,40.9,44.9,29.8,28.2,36.1,Fail,225.5,37.58333333333333
7987,Female,18,Yes,Moderate,5.91,1.3,50.7,66.9,42.0,60.7,55.1,Pass,347.20000000000005,57.866666666666674
7079,Female,15,Yes,Moderate,7.96,1.1,53.3,56.2,48.4,43.9,53.0,Pass,331.5,55.25
6966,Female,17,Yes,Quiet,7.04,2.6,66.8,41.7,61.7,63.4,57.1,Pass,376.1,62.68333333333334
4142,Female,18,Yes,Quiet,6.71,1.7,52.5,68.0,64.9,57.3,59.5,Pass,390.6,65.10000000000001
7027,Male,17,Yes,Moderate,7.03,4.2,63.5,68.5,66.4,69.7,73.9,Pass,432.4,72.06666666666666
9183,Male,16,Yes,Moderate,7.43,2.7,40.6,50.1,53.8,60.5,48.0,Fail,313.5,52.25
876,Female,16,Yes,Quiet,5.58,0.8,38.4,40.6,51.9,29.0,38.6,Fail,258.6,43.1
4869,Female,15,Yes,Quiet,6.51,0.0,31.4,42.9,47.4,33.5,35.2,Fail,261.5,43.583333333333336
5315,Female,17,Yes,Noisy,8.17,0.0,65.7,58.2,65.3,41.1,57.7,Pass,352.2,58.7
5222,Male,17,No,Moderate,8.74,4.9,57.3,50.2,64.3,58.8,57.6,Pass,356.00000000000006,59.33333333333334
4,Male,18,Yes,Quiet,8.54,2.1,74.7,54.9,73.6,55.5,66.4,Pass,380.8,63.46666666666667
3051,Male,15,Yes,Moderate,6.68,3.0,48.0,56.2,42.3,57.7,50.4,Pass,340.1,56.68333333333334
5691,Male,18,Yes,Moderate,9.29,1.2,26.9,35.6,34.5,33.0,30.8,Fail,218.5,36.41666666666666
